pr_id,title,html_url,repo,agent,status,topic_id,topic_name,aidev_task_type,outcome,outcome_reason,optimization_layer,perf_focus,inefficiency_antipattern,evidence_type,detection_method,reproducibility,material_reproducibility,regression_handling,boundary_tag,boundary_type,topic_difficulty,blocking,confidence,primary_concern,review_comment_bucket,review_dimensions,performance_evidence_in_review,antipattern_addressed,antipattern_in_fix,changes,file_count,commit_count,additions,deletions,review_count,review_comment_count,pr_comment_count,comment_total,linked_issue_count,has_linked_issue,lifespan_hours,fast_merge,has_revert,body_has_repro_steps,body_has_benchmark_table,body_has_numeric_perf_claim,has_formal_review,has_review_or_comment_text,evidence_gap,regression_detail,reproducibility_notes,performance_claim,notes,merge_reason_group,close_reason_group
3152227912,Optimize interpreter ops,https://github.com/mochilang/mochi/pull/1268,mochilang/mochi,OpenAI_Codex,closed,,5,perf,closed,self_close_test_failure,interpreter_runtime,centralized_op_table|interpreter_dispatch|binary_unary_ops_routing,none,narrative,unknown,insufficient,insufficient,reject_close,technical_stack,technical_stack,medium,False,medium,test_failure_golden_mismatch,no_review_text,,False,none_identified,none,256,2,1,239,17,0,0,0,0,0,False,0.102,False,False,False,False,False,False,False,narrative_only_no_benchmark_test_failure,PR closed without any fix; no subsequent commits.,No benchmark or profiling data; only narrative claim of centralization. Test failure may be reproducible but does not constitute performance evidence.,Centralize built-in operator implementations to improve interpreter dispatch performance.,Author self-closed PR 6 minutes after creation with only a narrative description; tests failed with golden mismatch and no performance evidence was provided.,other,functional_or_correctness
3153056941,Add C compiler via Cython,https://github.com/mochilang/mochi/pull/1277,mochilang/mochi,OpenAI_Codex,closed,1,1,feat,closed,closed_by_author_no_merge,compiler_infrastructure,code_compilation_to_c|performance_improvement_potential,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,,no_review_text,,False,none,none,129,2,1,129,0,0,0,0,0,0,False,1.021,False,False,False,False,False,False,False,narrative_only_no_perf_measurement,No revert or fix cycle; PR was self-closed.,No performance benchmark or profiler output; only a test for a LeetCode example compilation correctness.,Add C compilation via Cython to potentially improve Mochi program performance.,Author self-closed PR after adding Cython-based C compiler package and a test; no maintainer review or performance evidence provided.,other,other
3153529915,Rewrite Erlang compiler,https://github.com/mochilang/mochi/pull/1333,mochilang/mochi,OpenAI_Codex,merged,,1,feat,merged,merged_fast_without_review,compiler_backend,native_code_emission|compiler_rewrite|python_delegation_removal,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,low,none,no_review_text,,False,python_delegation_overhead,none,451,5,1,429,22,0,0,0,0,0,False,0.202,True,False,False,False,False,False,False,no_review_no_perf_data,No regression detected; merged without review.,No benchmark or profiling evidence; only functional golden file tests.,Emitting native Erlang code instead of delegating to Python improves runtime performance of compiled programs.,No review feedback and no performance evidence; merged quickly by author.,other,other
3153610172,Add fast-path optimizations for Char.IsDigit in performance-critical paths,https://github.com/dotnet/msbuild/pull/12030,dotnet/msbuild,Copilot,merged,,38,feat,merged,merged_after_review_fix,application_service,property_function_fast_path|reflection_avoidance|char_isdigit_optimization,none,narrative|unit_test,code_reading,partial,partial,fix_in_pr,process,process,medium,True,high,scope_and_approach_misalignment,correctness_or_bug,correctness|design_or_approach|tests|scope,False,reflection_overhead_in_property_function_calls (prior behavior),none,224,5,7,136,88,9,6,10,16,1,True,138.605,False,False,False,False,True,True,True,narrative_perf_claim_no_benchmark,PR was reverted and re-scoped per feedback; final version passed test review with multiple approvals.,"Unit tests added to verify both overloads, but no before/after timing comparison. CI firewall issues prevented local test execution.",Reduce overhead of evaluating $([System.Char]::IsDigit(...)) in MSBuild conditions by avoiding reflection-based invocation.,"Initial approach of ASCII range check across multiple files misaligned with issue; baronfel redirected to WellKnownFunctions bypass; after multiple refinements (use char.IsDigit, add overload, dedup, Theory tests) merged.",after_review_iteration,other
3153634298,Update remotion.dev/convert to Tailwind 4,https://github.com/remotion-dev/remotion/pull/5403,remotion-dev/remotion,Copilot,closed,,7,perf,closed,maintainer_closed_after_iteration,build,tailwind_version_upgrade|css_bundle_optimization|build_tooling_improvement,none,narrative,code_reading,insufficient,insufficient,fix_in_pr,process,process,medium,False,medium,none,no_review_text,correctness|design_or_approach,False,none,none,486,18,7,92,394,0,0,1,1,1,True,15.6,False,False,False,False,True,False,True,narrative_only_no_perf_data,"Maintainer committed fixes for type errors and configuration issues within the PR branch, but ultimately closed the PR without merging.",No benchmark or before/after metrics; only narrative claim of improved performance.,Tailwind 4 provides improved performance and builds.,"Copilot migrated Tailwind 4; maintainer pushed several fixes then closed PR without merge, no performance evidence.",other,other
3153767187,Add Microsoft.Extensions.FileSystemGlobbing support to MSBuildGlob with trait-based feature flag,https://github.com/dotnet/msbuild/pull/12033,dotnet/msbuild,Copilot,closed,38,38,feat,closed,perf_change_not_significant_after_benchmark,runtime_library,glob_implementation_alternative|file_system_globbing|trait_based_conditional_code,none,narrative|ci_benchmark,code_reading|ci_auto,partial,partial,reject_close,evidence_required,evidence_required,medium,True,high,insufficient_performance_benefit,performance_related_concern,design_or_approach|correctness|perf_evidence,True,none,none,464,10,5,429,35,5,5,5,10,1,True,24.796,False,False,False,False,False,True,True,perfstar_evaluation_showed_no_improvement_no_memory_data,"After PerfStar showed no significant improvement, the PR was closed without further iterations.",PerfStar results were mentioned but not fully detailed; no memory comparison provided.,Microsoft.Extensions.FileSystemGlobbing may offer better maintainability and performance over the custom regex-based glob implementation.,Copilot added alternative glob using M.E.FileSystemGlobbing with trait flag; maintainer requested factory refactor and test fixes; PerfStar showed no significant eval time change; PR closed without merge pending more evidence.,other,missing_evidence_or_benchmark
3153767204,alpaka kernels for matrix multiplication and addition,https://github.com/alpaka-group/alpaka/pull/2516,alpaka-group/alpaka,OpenAI_Codex,open,,23,feat,open,open_design_iteration,library_integration,matrix_multiplication|matrix_addition|blas_integration,none,narrative,code_reading|ci_auto,partial,partial,not_applicable,evidence_required,evidence_required,medium,False,medium,scope_and_integration,design_or_approach,design_or_approach|ci_validation|scope,False,none,none,380,3,2,285,95,2,2,10,12,0,False,,False,False,False,False,False,True,True,single_backend_only_no_benchmark,"No regression issue; CI failures are attributed to known environment problems, not code regression.","The example can be built locally with CUDA, but CI cannot compile due to missing cublas; multi-backend reproducibility not demonstrated.",Using cuBLAS for matrix multiplication and addition can accelerate compute-bound operations on GPUs.,OpenAI_Codex-assisted example for matrix operations with cuBLAS; maintainers request multi-backend support and merging with existing example; PR remains open with design discussion.,other,other
3153792462,Disable slow tests,https://github.com/mochilang/mochi/pull/1359,mochilang/mochi,OpenAI_Codex,merged,,17,test,merged,merged_small_scope_low_risk,ci_configuration,test_suite_speedup|skip_slow_tests,none,narrative,unknown,unknown,unknown,not_applicable,process,process,low,False,high,,no_review_text,,False,none,none,12,11,1,12,0,0,0,0,0,0,False,0.03,True,False,False,False,False,False,False,narrative_only_no_perf_data,,No performance evidence; body only mentions 'go test ./...' as testing method.,Skipping slow interpreter and LeetCode example tests reduces overall test suite runtime.,Single commit skipping interpreter and LeetCode example tests using t.Skip; merged without review.,small_scope_low_risk,scope_too_large
3153919447,Add PharmacyIncomeRow DTO and use it for cost report,https://github.com/hmislk/hmis/pull/13158,hmislk/hmis,OpenAI_Codex,merged,,32,feat,merged,merged_low_risk_no_review_self_merge,application_service,lightweight_dto|selected_fields_fetch|pharmacy_report_optimization,none,narrative,unknown,unknown,unknown,not_applicable,process,process,low,False,medium,none,no_review_text,,False,none_identified,none,318,7,1,298,20,0,0,1,1,0,False,0.0075,True,False,False,False,False,False,True,narrative_only_no_benchmark,No regressions identified.,"No benchmark, profiling, or before/after metrics provided; PR merged without evidence.",Use lightweight DTO and selected field fetch to improve pharmacy cost report performance.,OpenAI_Codex added PharmacyIncomeRow DTO to fetch selected fields; self-merged within seconds with no review or performance evidence.,small_scope_low_risk,closed_without_meaningful_review
3154327250,[alpha_factory] add memory limit to MemoryAgent,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2307,MontrealAI/AGI-Alpha-Agent-v0,OpenAI_Codex,merged,13,13,feat,merged,merged_no_review_minimal_checks,application_service,memory_cap|resource_limit,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,medium,,no_review_text,,False,unbounded_record_storage,none,85,2,1,81,4,0,0,0,0,0,False,0.0056,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression or review issues; merged without feedback.,"PR body lists tests that all fail (missing packages, no network), and no benchmark or profiler evidence; the cap is a simple code change without performance validation.","Limit memory agent records to prevent unbounded growth, controlled by AGI_INSIGHT_MEMORY_LIMIT env var.",OpenAI_Codex added memory cap; PR merged instantly without review despite failing tests listed in body; no performance evidence or maintainer discussion.,without_formal_review,closed_without_meaningful_review
3154423776,Support database-level pagination for user/group search,https://github.com/nuxeo/nuxeo/pull/5272,nuxeo/nuxeo,OpenAI_Codex,open,-1,-1,feat,open,open_awaiting_review,application_service,database_pagination|limit_offset_pushdown|in_memory_paging_reduction,none,narrative,unknown,unknown,unknown,not_applicable,process,process,medium,False,medium,none,no_review_text,,False,in_memory_paging,none,145,4,1,92,53,0,0,1,1,0,False,,False,False,False,False,False,False,True,narrative_only_no_review,No regression handling because the PR is unreviewed and open.,"No performance evidence, benchmark, or reproduction steps provided; only narrative claim.","Push down limit and offset to the directory query to avoid loading all entries before paging in memory, improving efficiency for large datasets.","OpenAI_Codex PR adds limit/offset to user/group search queries; no reviews yet, PR remains open with CLA bot check only.",other,other
